BioProject,Run,Trips_id,file_name,study_name,study_srp,study_gse,PMID,organism,transcriptome
PRJNA262009,SRR1585509,297,SRR1585509,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585508,298,SRR1585508,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585507,299,SRR1585507,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585506,300,SRR1585506,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585505,301,SRR1585505,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585504,302,SRR1585504,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585503,303,SRR1585503,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585502,304,SRR1585502,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585501,305,SRR1585501,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585500,306,SRR1585500,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585525,307,SRR1585525,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585524,308,SRR1585524,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585527,309,SRR1585527,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585526,310,SRR1585526,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585521,311,SRR1585521,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585520,312,SRR1585520,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585523,313,SRR1585523,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585522,314,SRR1585522,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585547,315,SRR1585547,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585549,316,SRR1585549,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585545,317,SRR1585545,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585529,318,SRR1585529,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585528,319,SRR1585528,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585541,320,SRR1585541,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585543,321,SRR1585543,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585546,322,SRR1585546,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585499,323,SRR1585499,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585498,324,SRR1585498,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585542,325,SRR1585542,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585495,326,SRR1585495,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585494,327,SRR1585494,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585497,328,SRR1585497,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585496,329,SRR1585496,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585491,330,SRR1585491,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585490,331,SRR1585490,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585493,332,SRR1585493,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585492,333,SRR1585492,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585518,334,SRR1585518,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585519,335,SRR1585519,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585540,336,SRR1585540,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585557,337,SRR1585557,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585510,338,SRR1585510,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585511,339,SRR1585511,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585512,340,SRR1585512,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585513,341,SRR1585513,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585514,342,SRR1585514,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585515,343,SRR1585515,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585516,344,SRR1585516,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585517,345,SRR1585517,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585536,346,SRR1585536,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585537,347,SRR1585537,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585534,348,SRR1585534,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585535,349,SRR1585535,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585532,350,SRR1585532,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585533,351,SRR1585533,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585530,352,SRR1585530,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585531,353,SRR1585531,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585554,354,SRR1585554,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585555,355,SRR1585555,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585556,356,SRR1585556,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585544,357,SRR1585544,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585550,358,SRR1585550,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585551,359,SRR1585551,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585538,360,SRR1585538,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585539,361,SRR1585539,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA262009,SRR1585553,362,SRR1585553,Battle15,SRP047476,GSE61742,25657249,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758378,363,SRR1758378,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758379,364,SRR1758379,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758411,365,SRR1758411,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758410,366,SRR1758410,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758413,367,SRR1758413,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758412,368,SRR1758412,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758392,369,SRR1758392,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758393,370,SRR1758393,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758390,371,SRR1758390,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758391,372,SRR1758391,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758396,373,SRR1758396,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758397,374,SRR1758397,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758394,375,SRR1758394,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758395,376,SRR1758395,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758408,377,SRR1758408,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758409,378,SRR1758409,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758406,379,SRR1758406,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758407,380,SRR1758407,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758381,381,SRR1758381,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA272597,SRR1758380,382,SRR1758380,Xu16,SRP052229,GSE64962,26729373,homo_sapiens,Gencode_v25
PRJNA381596,SRR5413158,451,SRR5413158,Park17,SRP103009,GSE97384,28494858,homo_sapiens,Gencode_v25
PRJNA381596,SRR5413155,452,SRR5413155,Park17,SRP103009,GSE97384,28494858,homo_sapiens,Gencode_v25
PRJNA381596,SRR5413156,453,SRR5413156,Park17,SRP103009,GSE97384,28494858,homo_sapiens,Gencode_v25
PRJNA381596,SRR5413157,454,SRR5413157,Park17,SRP103009,GSE97384,28494858,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306585,459,SRR3306585,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306586,460,SRR3306586,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306587,461,SRR3306587,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306583,462,SRR3306583,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306589,463,SRR3306589,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306588,464,SRR3306588,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA316618,SRR3306584,465,SRR3306584,Park16,SRP072459,GSE79664,27153541,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610258,475,SRR1610258,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610259,476,SRR1610259,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610250,477,SRR1610250,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610251,478,SRR1610251,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610252,479,SRR1610252,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610253,480,SRR1610253,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610254,481,SRR1610254,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610255,482,SRR1610255,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610256,483,SRR1610256,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610257,484,SRR1610257,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086030,485,SRR2086030,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086031,486,SRR2086031,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610249,487,SRR1610249,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610248,488,SRR1610248,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610247,489,SRR1610247,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610246,490,SRR1610246,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610245,491,SRR1610245,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR1610244,492,SRR1610244,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086029,493,SRR2086029,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086028,494,SRR2086028,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086025,495,SRR2086025,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086027,496,SRR2086027,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA263582,SRR2086026,497,SRR2086026,Werner15,SRP048825,GSE62247,26399832,homo_sapiens,Gencode_v25
PRJNA238879,SRR1173914,610,SRR1173914,Andreev15,SRP038695,GSE55195,25621764,homo_sapiens,Gencode_v25
PRJNA238879,SRR1173907,611,SRR1173907,Andreev15,SRP038695,GSE55195,25621764,homo_sapiens,Gencode_v25
PRJNA238879,SRR1173905,612,SRR1173905,Andreev15,SRP038695,GSE55195,25621764,homo_sapiens,Gencode_v25
PRJNA238879,SRR1173910,613,SRR1173910,Andreev15,SRP038695,GSE55195,25621764,homo_sapiens,Gencode_v25
PRJNA238879,SRR1173913,614,SRR1173913,Andreev15,SRP038695,GSE55195,25621764,homo_sapiens,Gencode_v25
PRJNA238879,SRR1173909,615,SRR1173909,Andreev15,SRP038695,GSE55195,25621764,homo_sapiens,Gencode_v25
PRJNA340948,SRR5099279,622,SRR5099279,Shi17,SRP083699,GSE86214,28106072,homo_sapiens,Gencode_v25
PRJNA340948,SRR5099277,624,SRR5099277,Shi17,SRP083699,GSE86214,28106072,homo_sapiens,Gencode_v25
PRJNA340948,SRR5099275,626,SRR5099275,Shi17,SRP083699,GSE86214,28106072,homo_sapiens,Gencode_v25
PRJNA275305,SRR1802152,628,SRR1802152,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802153,629,SRR1802153,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802150,630,SRR1802150,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802151,631,SRR1802151,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802156,632,SRR1802156,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802157,633,SRR1802157,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802154,634,SRR1802154,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802155,635,SRR1802155,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802129,636,SRR1802129,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802149,637,SRR1802149,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802148,638,SRR1802148,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802141,639,SRR1802141,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802140,640,SRR1802140,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802142,641,SRR1802142,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802147,642,SRR1802147,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802146,643,SRR1802146,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802138,644,SRR1802138,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802139,645,SRR1802139,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802130,646,SRR1802130,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802131,647,SRR1802131,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802132,648,SRR1802132,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802133,649,SRR1802133,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802134,650,SRR1802134,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802135,651,SRR1802135,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802136,652,SRR1802136,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA275305,SRR1802137,653,SRR1802137,Ji16,SRP054971,GSE65885,"26900662, 26687005",homo_sapiens,Gencode_v25
PRJNA278390,SRR1916550,664,SRR1916550,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916551,665,SRR1916551,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916549,666,SRR1916549,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916548,667,SRR1916548,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916543,668,SRR1916543,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916542,669,SRR1916542,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916547,670,SRR1916547,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916546,671,SRR1916546,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916545,672,SRR1916545,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA278390,SRR1916544,673,SRR1916544,Elkon15,SRP056200,GSE66927,26538417,homo_sapiens,Gencode_v25
PRJNA296059,SRR2433794,710,SRR2433794,Calviello16,SRP063852,GSE73136,26657557,homo_sapiens,Gencode_v25
PRJNA223608,SRR1598975,711,SRR1598975,Guo14,SRP031849,GSE51584,25070500,homo_sapiens,Gencode_v25
PRJNA223608,SRR1598971,712,SRR1598971,Guo14,SRP031849,GSE51584,25070500,homo_sapiens,Gencode_v25
PRJNA223608,SRR1598981,713,SRR1598981,Guo14,SRP031849,GSE51584,25070500,homo_sapiens,Gencode_v25
PRJNA299827,SRR2818787,732,SRR2818787,Kirchner17,SRP065282,GSE74365,28510592,homo_sapiens,Gencode_v25
PRJNA299827,SRR2818791,733,SRR2818791,Kirchner17,SRP065282,GSE74365,28510592,homo_sapiens,Gencode_v25
PRJNA299827,SRR2818789,734,SRR2818789,Kirchner17,SRP065282,GSE74365,28510592,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075935,735,SRR2075935,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075937,736,SRR2075937,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075936,737,SRR2075936,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075939,738,SRR2075939,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075938,739,SRR2075938,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075926,740,SRR2075926,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075927,741,SRR2075927,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075925,742,SRR2075925,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075928,743,SRR2075928,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA287879,SRR2075929,744,SRR2075929,Iwasaki16,SRP059825,GSE70211,27309803,homo_sapiens,Gencode_v25
PRJNA251587,SRR1333394,750,SRR1333394,Crappe15,SRP042937,GSE58207,25510491,homo_sapiens,Gencode_v25
PRJNA251587,SRR1333393,751,SRR1333393,Crappe15,SRP042937,GSE58207,25510491,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795427,752,SRR1795427,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795426,753,SRR1795426,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795425,754,SRR1795425,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795429,755,SRR1795429,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795428,756,SRR1795428,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795440,757,SRR1795440,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795436,758,SRR1795436,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795437,759,SRR1795437,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795430,760,SRR1795430,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795431,761,SRR1795431,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795432,762,SRR1795432,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795433,763,SRR1795433,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795434,764,SRR1795434,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795435,765,SRR1795435,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795438,766,SRR1795438,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA274997,SRR1795439,767,SRR1795439,Sidrauski15,SRP053402,GSE65778,25719440,homo_sapiens,Gencode_v25
PRJNA297288,SRR2536087,784,SRR2536087,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536086,785,SRR2536086,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535846,786,SRR2535846,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535811,787,SRR2535811,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535844,788,SRR2535844,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535845,789,SRR2535845,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535842,790,SRR2535842,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535843,791,SRR2535843,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535840,792,SRR2535840,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535810,793,SRR2535810,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535921,794,SRR2535921,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535920,795,SRR2535920,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535923,796,SRR2535923,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535922,797,SRR2535922,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535925,798,SRR2535925,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535813,799,SRR2535813,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535848,800,SRR2535848,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535849,801,SRR2535849,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535812,802,SRR2535812,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535815,803,SRR2535815,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535578,804,SRR2535578,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535700,805,SRR2535700,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535470,806,SRR2535470,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535817,807,SRR2535817,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
