ribocrypt_id,BioProject,Organism,Run
PRJNA397543,PRJNA397543,Mus musculus,SRR5908901
PRJNA399079,PRJNA399079,Saccharomyces cerevisiae,SRR5945809
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001737
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001738
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001739
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001740
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001741
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001742
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001743
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001744
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001745
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001746
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001747
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001748
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001749
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001750
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001751
PRJNA401857,PRJNA401857,Escherichia coli,SRR6001752
PRJNA403993,PRJNA403993,Mus musculus,SRR6023964
PRJNA403993,PRJNA403993,Mus musculus,SRR6023965
PRJNA403993,PRJNA403993,Mus musculus,SRR6023966
PRJNA403993,PRJNA403993,Mus musculus,SRR6023967
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026773
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026774
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026775
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026776
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026777
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026778
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026779
PRJNA406823,PRJNA406823,Homo sapiens,SRR6026780
PRJNA407986,PRJNA407986,Arabidopsis thaliana,SRR6051823
PRJNA407986,PRJNA407986,Arabidopsis thaliana,SRR6051824
PRJNA407986,PRJNA407986,Arabidopsis thaliana,SRR6051825
PRJNA407986,PRJNA407986,Arabidopsis thaliana,SRR6051826
PRJNA407986,PRJNA407986,Arabidopsis thaliana,SRR6051827
PRJNA407986,PRJNA407986,Arabidopsis thaliana,SRR6051828
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125812
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125813
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125814
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125815
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125816
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125817
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125818
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125819
PRJNA412874,PRJNA412874,Saccharomyces cerevisiae,SRR6125820
PRJNA414959,PRJNA414959,Mus musculus,SRR6189657
PRJNA414959,PRJNA414959,Mus musculus,SRR6189658
PRJNA414959,PRJNA414959,Mus musculus,SRR6189659
PRJNA414959,PRJNA414959,Mus musculus,SRR6189662
PRJNA414959,PRJNA414959,Mus musculus,SRR6189663
PRJNA414959,PRJNA414959,Mus musculus,SRR6189666
PRJNA414959,PRJNA414959,Mus musculus,SRR6189667
PRJNA415033,PRJNA415033,Homo sapiens,SRR6191037
PRJNA415033,PRJNA415033,Homo sapiens,SRR6191038
PRJNA415033,PRJNA415033,Homo sapiens,SRR6191039
PRJNA415033,PRJNA415033,Homo sapiens,SRR6191040
PRJNA415033,PRJNA415033,Homo sapiens,SRR6191041
PRJNA415033,PRJNA415033,Homo sapiens,SRR6191042
PRJNA417116,PRJNA417116,Mus musculus,SRR6255560
PRJNA417116,PRJNA417116,Mus musculus,SRR6255561
PRJNA417116,PRJNA417116,Mus musculus,SRR6255562
PRJNA417116,PRJNA417116,Mus musculus,SRR6255563
PRJNA417116,PRJNA417116,Mus musculus,SRR6255564
PRJNA417116,PRJNA417116,Mus musculus,SRR6255565
PRJNA417116,PRJNA417116,Mus musculus,SRR6255566
PRJNA417116,PRJNA417116,Mus musculus,SRR6255567
PRJNA417116,PRJNA417116,Mus musculus,SRR6255568
PRJNA417116,PRJNA417116,Mus musculus,SRR6255569
PRJNA417116,PRJNA417116,Mus musculus,SRR6255570
PRJNA417116,PRJNA417116,Mus musculus,SRR6255571
PRJNA417116,PRJNA417116,Mus musculus,SRR6255572
PRJNA417116,PRJNA417116,Mus musculus,SRR6255573
PRJNA417116,PRJNA417116,Mus musculus,SRR6255574
PRJNA417116,PRJNA417116,Mus musculus,SRR6255575
PRJNA417116,PRJNA417116,Mus musculus,SRR6255576
PRJNA417116,PRJNA417116,Mus musculus,SRR6255577
PRJNA417116,PRJNA417116,Mus musculus,SRR6255578
PRJNA417116,PRJNA417116,Mus musculus,SRR6255579
PRJNA417116,PRJNA417116,Mus musculus,SRR6255580
PRJNA417116,PRJNA417116,Mus musculus,SRR6255581
PRJNA417116,PRJNA417116,Mus musculus,SRR6255582
PRJNA417116,PRJNA417116,Mus musculus,SRR6255583
PRJNA418997,PRJNA418997,Mus musculus,SRR6315847
PRJNA419768,PRJNA419768,Escherichia coli,SRR6322030
PRJNA419768,PRJNA419768,Escherichia coli,SRR6322031
PRJNA419768,PRJNA419768,Escherichia coli,SRR6322032
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348553
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348554
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348555
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348556
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348557
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348558
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348559
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348560
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348561
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348562
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348563
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348564
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348565
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348566
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348567
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348568
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348569
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348570
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348571
PRJNA421178,PRJNA421178,Saccharomyces cerevisiae,SRR6348572
PRJNA429734,PRJNA429734,Arabidopsis thaliana,SRR6466829
PRJNA429734,PRJNA429734,Arabidopsis thaliana,SRR6466830
PRJNA429734,PRJNA429734,Arabidopsis thaliana,SRR6466831
PRJNA429734,PRJNA429734,Arabidopsis thaliana,SRR6466832
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR6502800
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR6502801
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR6502802
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR6502803
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291413
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291414
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291415
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291416
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291417
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291418
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291419
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291420
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291421
PRJNA430526,PRJNA430526,Saccharomyces cerevisiae,SRR7291422
PRJNA432322,PRJNA432322,Escherichia coli,SRR6656329
PRJNA432322,PRJNA432322,Escherichia coli,SRR6656330
PRJNA432322,PRJNA432322,Escherichia coli,SRR6656331
PRJNA432322,PRJNA432322,Escherichia coli,SRR6656332
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661166
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661167
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661168
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661169
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661170
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661171
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661172
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661173
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661174
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661175
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661176
PRJNA432508,PRJNA432508,Drosophila melanogaster,SRR6661177
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792605
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792606
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792607
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792608
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792613
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792614
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792615
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792616
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792617
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792618
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792625
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792626
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792627
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792628
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792629
PRJNA436358,PRJNA436358,Saccharomyces cerevisiae,SRR6792630
PRJNA438489,PRJNA438489,Mus musculus,SRR6841604
PRJNA438489,PRJNA438489,Mus musculus,SRR6841605
PRJNA438489,PRJNA438489,Mus musculus,SRR6841606
PRJNA438489,PRJNA438489,Mus musculus,SRR6841607
PRJNA438489,PRJNA438489,Mus musculus,SRR6841608
PRJNA438489,PRJNA438489,Mus musculus,SRR6841609
PRJNA438895,PRJNA438895,Vibrio vulnificus,SRR8258332
PRJNA438895,PRJNA438895,Vibrio vulnificus,SRR8258333
PRJNA438895,PRJNA438895,Vibrio vulnificus,SRR8258336
PRJNA438895,PRJNA438895,Vibrio vulnificus,SRR8258337
PRJNA445183,PRJNA445183,Mus musculus,SRR6876916
PRJNA445183,PRJNA445183,Mus musculus,SRR6876917
PRJNA445183,PRJNA445183,Mus musculus,SRR6876918
PRJNA445183,PRJNA445183,Mus musculus,SRR6876919
PRJNA445183,PRJNA445183,Mus musculus,SRR6876920
PRJNA445183,PRJNA445183,Mus musculus,SRR6876921
PRJNA445183,PRJNA445183,Mus musculus,SRR6876922
PRJNA445183,PRJNA445183,Mus musculus,SRR6876923
PRJNA445183,PRJNA445183,Mus musculus,SRR6876924
PRJNA445183,PRJNA445183,Mus musculus,SRR6876925
PRJNA445183,PRJNA445183,Mus musculus,SRR6876926
PRJNA445183,PRJNA445183,Mus musculus,SRR6876927
PRJNA445295,PRJNA445295,Mus musculus,SRR12671761
PRJNA445295,PRJNA445295,Mus musculus,SRR12671762
PRJNA445295,PRJNA445295,Mus musculus,SRR12671763
PRJNA445295,PRJNA445295,Mus musculus,SRR12671764
PRJNA445295,PRJNA445295,Mus musculus,SRR12671765
PRJNA445295,PRJNA445295,Mus musculus,SRR12671766
PRJNA445295,PRJNA445295,Mus musculus,SRR12671767
PRJNA445295,PRJNA445295,Mus musculus,SRR12671768
PRJNA445295,PRJNA445295,Mus musculus,SRR12671769
PRJNA445295,PRJNA445295,Mus musculus,SRR12671770
PRJNA445295,PRJNA445295,Mus musculus,SRR12671771
PRJNA445295,PRJNA445295,Mus musculus,SRR12671772
PRJNA445295,PRJNA445295,Mus musculus,SRR6880571
PRJNA445295,PRJNA445295,Mus musculus,SRR6880572
PRJNA445295,PRJNA445295,Mus musculus,SRR6880573
PRJNA445295,PRJNA445295,Mus musculus,SRR6880574
PRJNA445295,PRJNA445295,Mus musculus,SRR6880575
PRJNA445295,PRJNA445295,Mus musculus,SRR6880576
PRJNA445295,PRJNA445295,Mus musculus,SRR6880577
PRJNA445295,PRJNA445295,Mus musculus,SRR6880578
PRJNA445295,PRJNA445295,Mus musculus,SRR6880579
PRJNA445295,PRJNA445295,Mus musculus,SRR6880580
PRJNA445295,PRJNA445295,Mus musculus,SRR6880581
PRJNA445295,PRJNA445295,Mus musculus,SRR6880582
PRJNA445295,PRJNA445295,Mus musculus,SRR6880583
PRJNA445295,PRJNA445295,Mus musculus,SRR6880584
PRJNA445295,PRJNA445295,Mus musculus,SRR6880585
PRJNA445295,PRJNA445295,Mus musculus,SRR6880586
PRJNA445295,PRJNA445295,Mus musculus,SRR6880587
PRJNA445295,PRJNA445295,Mus musculus,SRR6880588
PRJNA445295,PRJNA445295,Mus musculus,SRR6880589
PRJNA445295,PRJNA445295,Mus musculus,SRR6880590
PRJNA445295,PRJNA445295,Mus musculus,SRR6880591
PRJNA445295,PRJNA445295,Mus musculus,SRR6880592
PRJNA445295,PRJNA445295,Mus musculus,SRR6880593
PRJNA445295,PRJNA445295,Mus musculus,SRR6880594
PRJNA445295,PRJNA445295,Mus musculus,SRR6880595
PRJNA445295,PRJNA445295,Mus musculus,SRR6880596
PRJNA445295,PRJNA445295,Mus musculus,SRR6880597
PRJNA445295,PRJNA445295,Mus musculus,SRR6880598
PRJNA445295,PRJNA445295,Mus musculus,SRR6880599
PRJNA445295,PRJNA445295,Mus musculus,SRR6880600
PRJNA445295,PRJNA445295,Mus musculus,SRR6880601
PRJNA445295,PRJNA445295,Mus musculus,SRR6880602
PRJNA445295,PRJNA445295,Mus musculus,SRR6880603
PRJNA445295,PRJNA445295,Mus musculus,SRR6880604
PRJNA445295,PRJNA445295,Mus musculus,SRR6880605
PRJNA445295,PRJNA445295,Mus musculus,SRR6880606
PRJNA445295,PRJNA445295,Mus musculus,SRR6880607
PRJNA445295,PRJNA445295,Mus musculus,SRR6880608
PRJNA445295,PRJNA445295,Mus musculus,SRR6880609
PRJNA445295,PRJNA445295,Mus musculus,SRR6880610
PRJNA445295,PRJNA445295,Mus musculus,SRR6880611
PRJNA445295,PRJNA445295,Mus musculus,SRR6880612
PRJNA445295,PRJNA445295,Mus musculus,SRR6880613
PRJNA445295,PRJNA445295,Mus musculus,SRR6880614
PRJNA445295,PRJNA445295,Mus musculus,SRR6880615
PRJNA445295,PRJNA445295,Mus musculus,SRR6880616
PRJNA445295,PRJNA445295,Mus musculus,SRR6880617
PRJNA445295,PRJNA445295,Mus musculus,SRR6880618
PRJNA445295,PRJNA445295,Mus musculus,SRR6880619
PRJNA445295,PRJNA445295,Mus musculus,SRR6880620
PRJNA445295,PRJNA445295,Mus musculus,SRR6880621
PRJNA445295,PRJNA445295,Mus musculus,SRR6880622
PRJNA445295,PRJNA445295,Mus musculus,SRR6880623
PRJNA445295,PRJNA445295,Mus musculus,SRR6880624
PRJNA445295,PRJNA445295,Mus musculus,SRR6880625
PRJNA445295,PRJNA445295,Mus musculus,SRR6880626
PRJNA445295,PRJNA445295,Mus musculus,SRR6880627
PRJNA445295,PRJNA445295,Mus musculus,SRR6880628
PRJNA445295,PRJNA445295,Mus musculus,SRR6880629
PRJNA445295,PRJNA445295,Mus musculus,SRR6880630
PRJNA445295,PRJNA445295,Mus musculus,SRR6880631
PRJNA445295,PRJNA445295,Mus musculus,SRR6880632
PRJNA445295,PRJNA445295,Mus musculus,SRR6880633
PRJNA445295,PRJNA445295,Mus musculus,SRR6880634
PRJNA445295,PRJNA445295,Mus musculus,SRR6880635
PRJNA445295,PRJNA445295,Mus musculus,SRR6880636
PRJNA445295,PRJNA445295,Mus musculus,SRR6880637
PRJNA445295,PRJNA445295,Mus musculus,SRR6880638
PRJNA445295,PRJNA445295,Mus musculus,SRR6880639
PRJNA445295,PRJNA445295,Mus musculus,SRR6880640
PRJNA445295,PRJNA445295,Mus musculus,SRR6880641
PRJNA445295,PRJNA445295,Mus musculus,SRR6880642
PRJNA445295,PRJNA445295,Mus musculus,SRR6880643
PRJNA445295,PRJNA445295,Mus musculus,SRR6880644
PRJNA445295,PRJNA445295,Mus musculus,SRR6880645
PRJNA445295,PRJNA445295,Mus musculus,SRR6880646
PRJNA445295,PRJNA445295,Mus musculus,SRR6880647
PRJNA445295,PRJNA445295,Mus musculus,SRR6880648
PRJNA445295,PRJNA445295,Mus musculus,SRR6880649
PRJNA445295,PRJNA445295,Mus musculus,SRR6880650
PRJNA445295,PRJNA445295,Mus musculus,SRR6880651
PRJNA445295,PRJNA445295,Mus musculus,SRR6880652
PRJNA445295,PRJNA445295,Mus musculus,SRR6880653
PRJNA445295,PRJNA445295,Mus musculus,SRR6880654
PRJNA445295,PRJNA445295,Mus musculus,SRR6880655
PRJNA445295,PRJNA445295,Mus musculus,SRR6880656
PRJNA448005,PRJNA448005,Mus musculus,SRR6916500
PRJNA448005,PRJNA448005,Mus musculus,SRR6916501
PRJNA448005,PRJNA448005,Mus musculus,SRR6916502
PRJNA448005,PRJNA448005,Mus musculus,SRR6916503
PRJNA448005,PRJNA448005,Mus musculus,SRR6916504
PRJNA448005,PRJNA448005,Mus musculus,SRR6916505
PRJNA448005,PRJNA448005,Mus musculus,SRR6916506
PRJNA448005,PRJNA448005,Mus musculus,SRR6916507
PRJNA448921,PRJNA448921,Mus musculus,SRR6949916
PRJNA448921,PRJNA448921,Mus musculus,SRR6949917
PRJNA448921,PRJNA448921,Mus musculus,SRR6949918
PRJNA448921,PRJNA448921,Mus musculus,SRR6949922
PRJNA448921,PRJNA448921,Mus musculus,SRR6949923
PRJNA448921,PRJNA448921,Mus musculus,SRR6949924
PRJNA453992,PRJNA453992,Mus musculus,SRR7074420
PRJNA453992,PRJNA453992,Mus musculus,SRR7074421
PRJNA453992,PRJNA453992,Mus musculus,SRR7074422
PRJNA453992,PRJNA453992,Mus musculus,SRR7074423
PRJNA453992,PRJNA453992,Mus musculus,SRR7074424
PRJNA453992,PRJNA453992,Mus musculus,SRR7074425
PRJNA453992,PRJNA453992,Mus musculus,SRR7074426
PRJNA453992,PRJNA453992,Mus musculus,SRR7074427
PRJNA453992,PRJNA453992,Mus musculus,SRR7074428
PRJNA453992,PRJNA453992,Mus musculus,SRR7074429
PRJNA453992,PRJNA453992,Mus musculus,SRR7074430
PRJNA453992,PRJNA453992,Mus musculus,SRR7074431
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119576
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119574
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119572
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119570
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119568
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119566
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119564
PRJNA459526,PRJNA459526,Escherichia coli,SRR7119562
PRJNA464051,PRJNA464051,Mus musculus,SRR7124023
PRJNA464051,PRJNA464051,Mus musculus,SRR7124024
PRJNA464051,PRJNA464051,Mus musculus,SRR7124025
PRJNA464051,PRJNA464051,Mus musculus,SRR7124026
PRJNA464051,PRJNA464051,Mus musculus,SRR7124027
PRJNA464051,PRJNA464051,Mus musculus,SRR7124028
PRJNA471907,PRJNA471907,Aedes aegypti,SRR7183117
PRJNA471907,PRJNA471907,Aedes aegypti,SRR7183116
PRJNA471907,PRJNA471907,Aedes aegypti,SRR7183115
PRJNA471907,PRJNA471907,Aedes aegypti,SRR7183114
PRJNA471907,PRJNA471907,Aedes aegypti,SRR7183113
PRJNA471907,PRJNA471907,Aedes aegypti,SRR7183112
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215536
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215537
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215538
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215539
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215540
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215541
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215548
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215549
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215550
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215551
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215552
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215553
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215554
PRJNA472988,PRJNA472988,Saccharomyces cerevisiae,SRR7215555
PRJNA472989,PRJNA472989,Mus musculus,SRR7215503
PRJNA472989,PRJNA472989,Mus musculus,SRR7215502
PRJNA472989,PRJNA472989,Mus musculus,SRR7215499
PRJNA472989,PRJNA472989,Mus musculus,SRR7215498
PRJNA472989,PRJNA472989,Mus musculus,SRR7215497
PRJNA472989,PRJNA472989,Mus musculus,SRR7215496
PRJNA473808,PRJNA473808,Mus musculus,SRR7235643
PRJNA473808,PRJNA473808,Mus musculus,SRR7235644
PRJNA473808,PRJNA473808,Mus musculus,SRR7235645
PRJNA473808,PRJNA473808,Mus musculus,SRR7235646
PRJNA473808,PRJNA473808,Mus musculus,SRR7235647
PRJNA473808,PRJNA473808,Mus musculus,SRR7235648
PRJNA473808,PRJNA473808,Mus musculus,SRR7235649
PRJNA473808,PRJNA473808,Mus musculus,SRR7235650
PRJNA473808,PRJNA473808,Mus musculus,SRR7235651
PRJNA473808,PRJNA473808,Mus musculus,SRR7235652
PRJNA473808,PRJNA473808,Mus musculus,SRR7235653
PRJNA473808,PRJNA473808,Mus musculus,SRR7235654
PRJNA473925,PRJNA473925,Homo sapiens,SRR7240721
PRJNA473925,PRJNA473925,Homo sapiens,SRR7240722
PRJNA473925,PRJNA473925,Homo sapiens,SRR7240723
PRJNA473925,PRJNA473925,Homo sapiens,SRR7240724
PRJNA473925,PRJNA473925,Homo sapiens,SRR7240725
PRJNA473925,PRJNA473925,Homo sapiens,SRR7240726
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR7241903
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR7241904
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR7241905
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR7241907
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR7241908
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR7241909
PRJNA473987,PRJNA473987,Saccharomyces cerevisiae,SRR8093860
PRJNA474431,PRJNA474431,Oikopleura dioica,SRR7252574
PRJNA474431,PRJNA474431,Oikopleura dioica,SRR7252575
PRJNA474431,PRJNA474431,Oikopleura dioica,SRR7252576
PRJNA474431,PRJNA474431,Oikopleura dioica,SRR7252577
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265174
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265208
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265209
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265210
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265211
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265212
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265213
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265214
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265215
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265216
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265217
PRJNA474715,PRJNA474715,Saccharomyces cerevisiae,SRR7265218
PRJNA475144,PRJNA475144,Mus musculus,SRR7277902
PRJNA475144,PRJNA475144,Mus musculus,SRR7277903
PRJNA475144,PRJNA475144,Mus musculus,SRR7277904
PRJNA475144,PRJNA475144,Mus musculus,SRR7277905
PRJNA476979,PRJNA476979,Mus musculus,SRR7405199
PRJNA476979,PRJNA476979,Mus musculus,SRR7405201
PRJNA476979,PRJNA476979,Mus musculus,SRR7405203
PRJNA476979,PRJNA476979,Mus musculus,SRR7405205
PRJNA476979,PRJNA476979,Mus musculus,SRR7405207
PRJNA480786,PRJNA480786,Mus musculus,SRR7513745
PRJNA480786,PRJNA480786,Mus musculus,SRR7513746
PRJNA480786,PRJNA480786,Mus musculus,SRR7513747
PRJNA480786,PRJNA480786,Mus musculus,SRR7513748
PRJNA480907,PRJNA480907,Mus musculus,SRR7516856
PRJNA480907,PRJNA480907,Mus musculus,SRR7516857
PRJNA480907,PRJNA480907,Mus musculus,SRR7516858
PRJNA480907,PRJNA480907,Mus musculus,SRR7516859
PRJNA480907,PRJNA480907,Mus musculus,SRR7516864
PRJNA480907,PRJNA480907,Mus musculus,SRR7516865
PRJNA480907,PRJNA480907,Mus musculus,SRR7516866
PRJNA480907,PRJNA480907,Mus musculus,SRR7516867
PRJNA484227,PRJNA484227,Mus musculus,SRR7640021
PRJNA484227,PRJNA484227,Mus musculus,SRR7640019
PRJNA484227,PRJNA484227,Mus musculus,SRR7640017
PRJNA484227,PRJNA484227,Mus musculus,SRR7640015
PRJNA484227,PRJNA484227,Mus musculus,SRR7640013
PRJNA484227,PRJNA484227,Mus musculus,SRR7640011
PRJNA484227,PRJNA484227,Mus musculus,SRR7640009
PRJNA484227,PRJNA484227,Mus musculus,SRR7640007
PRJNA484227,PRJNA484227,Mus musculus,SRR7640005
PRJNA484227,PRJNA484227,Mus musculus,SRR7640003
PRJNA484227,PRJNA484227,Rattus norvegicus,SRR7640002
PRJNA484227,PRJNA484227,Rattus norvegicus,SRR7640000
PRJNA484227,PRJNA484227,Mus musculus,SRR7639998
PRJNA484227,PRJNA484227,Mus musculus,SRR7639996
PRJNA484227,PRJNA484227,Mus musculus,SRR8874836
PRJNA484227,PRJNA484227,Mus musculus,SRR8874835
PRJNA484227,PRJNA484227,Mus musculus,SRR8874834
PRJNA484227,PRJNA484227,Mus musculus,SRR8874833
PRJNA484227,PRJNA484227,Mus musculus,SRR8874832
PRJNA484227,PRJNA484227,Mus musculus,SRR8874828
PRJNA484227,PRJNA484227,Mus musculus,SRR8874825
PRJNA484227,PRJNA484227,Mus musculus,SRR8874824
PRJNA484227,PRJNA484227,Mus musculus,SRR8874822
PRJNA484227,PRJNA484227,Mus musculus,SRR8874820
PRJNA484227,PRJNA484227,Mus musculus,SRR8874819
PRJNA484227,PRJNA484227,Mus musculus,SRR8874818
PRJNA484227,PRJNA484227,Mus musculus,SRR8874817
PRJNA484227,PRJNA484227,Mus musculus,SRR8874815
PRJNA484227,PRJNA484227,Mus musculus,SRR8874813
PRJNA484227,PRJNA484227,Mus musculus,SRR8874807
PRJNA484227,PRJNA484227,Mus musculus,SRR8874806
PRJNA484227,PRJNA484227,Mus musculus,SRR8874802
PRJNA486172,PRJNA486172,Streptomyces avermitilis,SRR7698526
